Hippocampus L,Hippocampus R,Amygdala L,Amygdala R,Anterior medial temporal lobe L,Anterior medial temporal lobe R,Anterior lateral temporal lobe L,Anterior lateral temporal lobe R,Ambient and parahippocampus gyri L,Ambient and parahippocampus gyri R,Superior temporal gyrus L,Superior temporal gyrus R,Inferior middle temporal gyrus L,Inferior middle temporal gyrus R,Fusiform gyrus L,Fusiform gyrus R,Cerebellum L,Cerebellum R,Insula L,Insula R,Lateral occipital lobe L,Lateral occipital lobe R,Anterior cingulate gyrus L,Anterior cingulate gyrus R,Posterior cingulate gyrus L,Posterior cingulate gyrus R,Middle frontal gyrus L,Middle frontal gyrus R,Posterior temporal lobe L,Posterior temporal lobe R,Inferior lateral parietal lobe L,Inferior lateral parietal lobe R,Caudate nucleus L,Caudate nucleus R,Accumbens nucleus L,Accumbens nucleus R,Putamen L,Putamen R,Thalamus L,Thalamus R,Pallidum L,Pallidum R,Precentral gyrus L,Precentral gyrus R,Gyrus rectus L,Gyrus rectus R,Orbito-frontal gyrus L,Orbito-frontal gyrus R,Inferior frontal gyrus L,Inferior frontal gyrus R,Superior frontal gyrus L,Superior frontal gyrus R,Postcentral gyrus L,Postcentral gyrus R,Superior parietal gyrus L,Superior parietal gyrus R,Lingual gyrus L,Lingual gyrus R,Cuneus L,Cuneus R
0.162247843453744,0.176607360834543,0.150705468104996,0.158190957631059,0.481479029369687,0.446134496128092,0.510507314155598,0.507112216644378,0.24402500797637,0.291028290177703,0.60182890524279,0.58644870217485,0.726483261116945,0.858205316885207,0.224022348000654,0.280970576644112,3.4891044261412,3.51772889387265,0.73753611185635,0.655845960976231,1.85792643437514,1.63697618720671,0.318132669204632,0.277195030038706,0.309763319218361,0.293440000629093,1.59147364209279,1.55691391413264,1.80913525673649,1.88421310193077,1.41287950092356,1.58595923273236,0.307034216705283,0.261214241752248,0.036293394048161,0.0363383053778714,0.34679771138982,0.351972656272484,0.310560539582455,0.310280814539269,0.0520477812665213,0.0663271348265049,1.02213191179362,0.9936262219814,0.214522436619941,0.20792573709516,0.975237879122255,1.06735913175805,0.778822625046015,0.792351885100369,2.32287585022108,2.26976137213988,0.917901918068543,0.970776661266147,1.57761312266277,1.52102051614626,0.508276526457733,0.493886781328358,0.364741319695548,0.389067918197812
0.160686470241074,0.175053535273483,0.13529243567367,0.138795811131453,0.422690669462007,0.347197535098801,0.430448487309789,0.419457490157373,0.241209593506488,0.25538028886158,0.516301609053641,0.56079363895745,0.676307723624419,0.727337716066554,0.24526327754374,0.239408054618773,3.36747945815333,3.37608267495131,0.620363588981492,0.586700326301736,1.75491734087923,1.71216453667942,0.255744033166691,0.287299909767943,0.301011159910517,0.309555460242505,1.39291385948143,1.48864648017641,1.71546755870948,1.77339111132774,1.21114117051851,1.36011926393827,0.262584580440307,0.237996696536306,0.031078107003082,0.0261776439164839,0.25675415631181,0.278002310875319,0.288371491513028,0.277347599142101,0.0184340123131353,0.027681028285117,0.909614893293204,0.943957715523735,0.192165641937468,0.202774635143248,0.927352476238868,0.957237961654403,0.664989840291055,0.616726144775936,2.03627146478287,1.94831272060218,0.812222478808562,0.807917738405022,1.36324278301744,1.40664995393055,0.486802474005601,0.45062063523968,0.355556721131809,0.344554572531817
0.152208809219396,0.173983204385544,0.138336529544227,0.14607714555089,0.440730563746579,0.452021286932165,0.535638209262947,0.522673143983001,0.251942123716781,0.290089082072315,0.580699384767663,0.585638225634946,0.686530956124854,0.773634281355685,0.247441997404446,0.258446657051818,3.5185864945074,3.46792881530654,0.629136565797367,0.612047414957903,2.0135211391097,1.92055463700422,0.300203700893099,0.332451966797932,0.351845510303056,0.297794857705121,1.50937894681103,1.60880570947206,1.88265692070206,1.91031418328435,1.48454972334477,1.58904629344466,0.254074605430568,0.233026292695608,0.0303825110076375,0.0294495985961725,0.276557074348588,0.302622617512921,0.353825178030241,0.326335576420076,0.0195755856102925,0.0294768421629253,1.13375853732767,1.09424146480565,0.231521970750478,0.213972867742167,0.993099751819816,1.03608124485107,0.762360680567192,0.789457924446694,2.40795917598341,2.40052773321367,0.94734849140235,1.01211407113696,1.66159481397651,1.61644887611012,0.5821615184658,0.604976433608905,0.462672838581357,0.43346064221292
0.148838817343374,0.163970499954097,0.133642965071917,0.148466019331934,0.431143333425753,0.452539434797172,0.517663409130605,0.518993416519643,0.246936220238954,0.300826051835202,0.536938005500524,0.544727248731365,0.738708127219284,0.921637126790495,0.249512451356553,0.305725309945526,3.46745702449909,3.42092155656844,0.619389707918224,0.607257580830012,2.01201003891049,1.68645483497594,0.323461376997592,0.332538304946216,0.351782368200242,0.301049414882644,1.64102643089441,1.70120637684335,1.86658239842647,1.92533034064455,1.56232772667047,1.60779712306509,0.274209898452728,0.245231269085224,0.0331730701739653,0.02979530424854,0.283442104682052,0.293743885018351,0.31852698705557,0.298637826765615,0.04419495495242,0.0485635890699775,1.0190328412233,1.04144879750835,0.222778349216538,0.206054310709026,0.96217848425466,1.04305030605168,0.770571619970711,0.768089335085825,2.44216080432931,2.25538608915109,0.883757360204428,1.04131722362071,1.49626707321756,1.45759050696884,0.531595540776308,0.478581077500508,0.344649378560244,0.368686259402981
0.149155079133611,0.162750039313133,0.132702388378346,0.160721525989342,0.451556233678751,0.478450050786354,0.462720132189953,0.490782824810784,0.271143975343601,0.302494226966661,0.53945136760689,0.65131113043122,0.774295500499134,0.864129408836581,0.256077939342982,0.286685480845722,3.46201450583291,3.50699194299292,0.637457016606242,0.631419086127117,2.03910922985166,1.85596896235982,0.323990850586674,0.329956887591371,0.316737559629837,0.289700777017592,1.61993852685583,1.60194350700584,1.92579180929649,1.77320722589054,1.58687425814595,1.70862824199239,0.229752820967836,0.250637082487377,0.0310920417238876,0.0294158411544625,0.260877179241812,0.29191719106057,0.232368284536292,0.250512154170385,0.0194451458186642,0.0319377471381272,1.13795450065724,1.08564162850053,0.199197418256296,0.204094155474805,0.880870913994184,1.03826103255934,0.71184477984169,0.684188501213843,2.34026219834564,2.29478487736041,1.06595179910115,1.03233202348207,1.67169832242257,1.73573225212262,0.547922341495748,0.574148965894218,0.457311013445524,0.450362030877566
0.135080255084123,0.149106944201628,0.127853568737752,0.119670306898086,0.416419258269615,0.405574132996931,0.490306897521937,0.432263784869829,0.232728301852029,0.253084287201487,0.471962639338211,0.535408654153789,0.72432098708249,0.746852339722963,0.225274567314376,0.249739815703041,3.04866143056039,2.98018659410532,0.654556854363909,0.596814910202186,1.76099664440644,1.83040174319998,0.248296915297065,0.307518420553313,0.315288809272409,0.295194005283681,1.50821845534049,1.49225541373394,1.78431208777812,1.76286050667016,1.32760796052124,1.45913210553195,0.229986007610962,0.229151236279606,0.0264127727844406,0.0156760284011337,0.24646273067059,0.259156922842114,0.388485696477747,0.380151402796451,0.0255109233701053,0.0314611536668233,0.902865486695301,0.929672282459439,0.216755232271335,0.206673827451443,0.862074184423326,0.949236546164634,0.658541870839722,0.586159749297007,2.12854568249049,2.05282147011432,0.858270580769125,0.912620475958572,1.48953529324568,1.48889071905067,0.577923790819416,0.518108233177824,0.393959384852569,0.407718910815928
0.160466385216588,0.181595098604827,0.146034142473583,0.157693506123222,0.471420559631825,0.412188628668931,0.484421764198193,0.476999052060476,0.269316218750328,0.302931521194098,0.520690359471859,0.505139984908006,0.756762593959949,0.829236724938937,0.230436691695717,0.264461824956248,3.24545874880427,3.24981389737449,0.619443846932659,0.581870001190588,1.44903922517292,1.51025525596106,0.285472696416389,0.291783726802376,0.255442792633998,0.246754563327993,1.43564880633041,1.55414434398204,1.57163579833072,1.65387043193557,1.11242272147354,1.18260403369301,0.277723259855927,0.251945874897083,0.0295742296641625,0.024516125891368,0.225303844828304,0.242351074729288,0.339849548317311,0.277389816333739,0.0437978333357059,0.0560307349086301,0.956020825591242,1.03148332902802,0.190480344532824,0.176414642466583,0.930031865831723,0.95513316966479,0.67130447329784,0.66393032255777,2.08496962676318,2.00765568616133,0.786585513507312,0.851297201987796,1.25059124739041,1.20832981593259,0.448315742909946,0.430249188288493,0.290028476878441,0.291995844322893
0.169458579723459,0.188227842902264,0.163505996017084,0.169963820285563,0.435481902941646,0.409497817108841,0.436167316526331,0.498329405114076,0.300493090512797,0.314192690025473,0.503844963917579,0.539756466236768,0.694474078930173,0.819099291274588,0.222723297521679,0.223393752072069,3.33397380927349,3.380057520909,0.666853998231681,0.612691928660544,1.98409310411406,1.76339013613802,0.310126042535106,0.344159094568912,0.318082606344649,0.315905711808993,1.69168907092418,1.74558224316775,1.85325757208159,1.96141301741995,1.29951889366552,1.42777967691874,0.303131783057734,0.276819357666105,0.0291992973071056,0.0290197326937587,0.279453278512927,0.331230255180395,0.397600581159773,0.406185596460891,0.0486981934034288,0.0679990602170051,1.16050624793854,1.15725996486052,0.190930269868577,0.200283185105616,1.05838549311545,1.16410636928478,0.759902252494567,0.795862178976294,2.54515060101447,2.43071044645335,0.883896936361116,0.876052757376124,1.72120263396325,1.57372368257289,0.573965996014581,0.560617944343951,0.459977184326318,0.366797162816019
0.164018158686135,0.182986733284073,0.154198658698202,0.15838714014775,0.411033964406679,0.431036820919624,0.514265724996133,0.525770317211457,0.266942560901307,0.295819184443642,0.54627706591955,0.588338570284386,0.654384767187718,0.822837281780248,0.249512870918334,0.27853688291461,3.08584501324302,3.01602551149677,0.692449999883439,0.673607354185075,1.97122956018767,1.84441804490059,0.303570192127075,0.343346802490581,0.326897347129513,0.311996508743149,1.5048531469067,1.50032277810866,1.74722742640825,1.82065970716641,1.4051324344481,1.52689849583145,0.246773328581479,0.228405300315832,0.0297961344837605,0.0300527397070835,0.294391805129638,0.332453517520888,0.305851442487284,0.29368849745217,0.0270416302581214,0.0460158425335813,0.978902674998212,1.03219061311657,0.199954020850562,0.204051350470483,0.889656617579014,1.00971406335384,0.719200986958858,0.676414152356199,2.2135892940335,2.10052482077515,0.956593798496519,1.00326324463866,1.5330916114315,1.52411525522975,0.564997156095749,0.556838369312403,0.442968291397978,0.428526363016198
0.131552270895036,0.147789672352629,0.128737864582273,0.144144942133675,0.377960417964301,0.410009703441611,0.440468283442747,0.447457448724534,0.225940025086449,0.278330488891124,0.469910080097103,0.485267053725757,0.571102621459364,0.681112878512587,0.219819075772834,0.243585892783548,2.95538488464343,2.90631337911874,0.709973364556886,0.661904575342111,1.61870586393472,1.58368822019209,0.23564767610866,0.222223921493643,0.268016891281259,0.25735808066003,1.29376167012795,1.35584106496432,1.57438777714388,1.53161681262104,1.34850027197217,1.3505672258526,0.304194113212925,0.283525709785139,0.0326823662435953,0.029243496416685,0.314449801983261,0.347769777295827,0.364499142895755,0.303692581475532,0.038854810136888,0.0480391015386594,0.728693679445638,0.815572575813759,0.197291865656246,0.183403713841295,0.806036197255797,0.914219282703619,0.624368788566311,0.580518727079986,2.08657371030532,1.92192996021607,0.740771633782595,0.821164698049144,1.32921347327562,1.33389454576657,0.432898366512131,0.426852387843885,0.304795859200706,0.315703735811656
0.134192795594661,0.155672228314425,0.146472971043624,0.160420553491046,0.424397163423382,0.436634149238401,0.477297829145581,0.437434387554083,0.260330403451701,0.320345899671082,0.51217712822453,0.571087485786538,0.775683873069512,0.845171920628688,0.275347251813204,0.283862123515878,2.83413821738824,2.86913108568609,0.630173058362163,0.612041361306076,1.82939399441236,1.7785768188135,0.281958821719993,0.273612610677807,0.307117177804604,0.287018526322695,1.45517388278988,1.55518942023722,1.83534372429335,1.87555509061372,1.47010318545391,1.49239152469698,0.214393935762962,0.211262370319609,0.0288591812493996,0.0277938777166918,0.264012170400384,0.28925575745614,0.318456913041806,0.318723227453157,0.0260553370332362,0.034114679234886,0.907482568082048,0.966433719841406,0.185980436321115,0.179630890603649,0.878744757526795,0.959965998017309,0.61695476872326,0.686109074477798,2.24507842570733,2.16090481619746,0.880998394625853,0.970280753345167,1.585353252424,1.52393556320297,0.476782286627379,0.518851187412707,0.452413457758802,0.446978966011114
0.141920033002782,0.148772990830339,0.131211187719484,0.148888463203923,0.406029253988049,0.414229774765744,0.451276889370931,0.449323191183798,0.235776401211345,0.295058712070121,0.449629347565949,0.59363398319505,0.700421370580422,0.793953281183622,0.231626460699948,0.271418043131411,3.38251509883496,3.37408269967895,0.56530368973069,0.522532280887403,1.77356104294513,1.75249155771326,0.313187177610047,0.294268641577074,0.284749878845879,0.233545235967919,1.43513573857512,1.45504572407806,1.78423620286005,1.74134298718499,1.34179605425922,1.44722128360048,0.257960664375166,0.240718855675108,0.0317221095345904,0.0292738473319317,0.258407353716709,0.297154899821827,0.26329482294374,0.223011932539416,0.0430253219364918,0.0573101181090665,0.900440541784024,0.95369114253241,0.178497966653456,0.176581334364405,0.804623401462115,0.824856677049942,0.700154101991759,0.664352121352307,2.01550089131763,2.11336447041132,0.811684381107213,0.894461066522775,1.52210406572462,1.5697331332868,0.480089695560492,0.451613873911495,0.407794286881035,0.354288526403277
0.150779599262445,0.176753013691778,0.126086909217638,0.143679068979685,0.451469682885077,0.462225064229945,0.458908002013745,0.488254813391038,0.255641875203882,0.320739375362721,0.562540592943425,0.590941621120112,0.658637307647653,0.835309599714497,0.219566934026942,0.253761311976261,3.59964659074822,3.60124917022906,0.606475341143889,0.581220923743725,1.68525846330701,1.61739909000709,0.269454442668682,0.306695157078183,0.280121635775407,0.258640723806441,1.29099567859266,1.42330168458829,1.72769658676599,1.78557884432818,1.38565876953518,1.44337475026039,0.225753374959783,0.203072476742157,0.0267821651026967,0.0256649924800717,0.246229348013038,0.274343589543214,0.377887365823269,0.40073324028551,0.0266070284277932,0.035532787128273,0.933350258519621,0.883729428262398,0.181833205031631,0.175311392216153,0.777235746937417,0.897994517904319,0.656356284744847,0.589286298147594,1.99777738194323,1.90983952457259,0.792181175411414,0.827109354414972,1.33399111555021,1.32554136045443,0.50823604539735,0.480816450782166,0.314663756598565,0.351997387016119
0.147540286214273,0.158982883896216,0.132277870131976,0.142004355226323,0.411235676221552,0.412271868356119,0.452373697457602,0.411170816374315,0.239360154210042,0.279267118450838,0.467060253980648,0.446387506973226,0.669600136435803,0.766865670911761,0.220998260217469,0.24112086156357,2.97306345149831,2.96134047208062,0.609119938050016,0.549717892052063,1.70761529075046,1.62364808002101,0.318517177545962,0.355250574755898,0.28759473815581,0.286474350967443,1.44589796413607,1.53173932763357,1.67978075480437,1.74618322750922,1.18709199501736,1.35624627562833,0.236103717975461,0.233898565110389,0.0251532764975206,0.0251015001965882,0.250875794954195,0.27323444443915,0.392214203612048,0.355028599104344,0.0263491956445257,0.0371755055803025,1.02327197291018,1.06104244336814,0.182433238480872,0.175711659031948,0.86986641285476,0.933014678263989,0.640299606859371,0.64436165708496,2.22935996290399,2.04081130033204,0.811547658557492,0.881036489623148,1.33287436066827,1.38457682451414,0.444606756555182,0.451939713602543,0.350627391163613,0.356460588900386
0.163008037204446,0.180069017269526,0.138266981496752,0.152571936317694,0.461077133199188,0.433423049105083,0.487283853059021,0.548947306986452,0.275027966297777,0.289781830825455,0.543754802967648,0.639488005328258,0.729880936538188,0.885642862228127,0.239945071887245,0.242682509526586,3.99453324800215,3.9428695802198,0.666939733310146,0.57635773005758,2.02478769216053,1.82305006320051,0.333199643121588,0.334124709692205,0.344650768797757,0.303540354866445,1.58904173993888,1.58193038481998,1.85992607886373,1.84190767096194,1.6317646733516,1.56822978763612,0.290000014208206,0.263353681311182,0.0327255957140992,0.0298322423816936,0.303061671075044,0.316420812124335,0.388380602498834,0.315964325980939,0.0312836567519435,0.033375576895611,1.18059161273977,1.19630572094706,0.210310793600613,0.190668223862226,0.962542435497649,0.968396900896246,0.714952598175908,0.64949138894261,2.37595015650395,2.28832249903212,1.08885099814425,1.06235398130514,1.69415735030269,1.59663474530712,0.528583043929905,0.547534727790808,0.462047434372551,0.450928581910636
0.147750955075224,0.171105113078921,0.137527331261778,0.144432669808638,0.425570924918444,0.442581695615283,0.503022287901344,0.490236394737166,0.241781620330729,0.290065173601075,0.449977699508183,0.587067328672944,0.701406464905539,0.881089685148358,0.273326475905453,0.270605636740155,3.44553752679047,3.3220538315326,0.591438941049929,0.559655080374888,1.81671954504483,1.69868812044686,0.269318836577683,0.323248387273239,0.324058398240752,0.299195813892618,1.51917528822734,1.59087525192159,1.82117165618258,1.75401243516189,1.37993568736015,1.49175730770674,0.243478314657379,0.206641897328066,0.0265585253911428,0.0285861639698979,0.276533745996121,0.319848212831002,0.280635319671256,0.273522436796977,0.049701461396783,0.0661419965709235,1.07848217702746,0.990508919431059,0.183879155917148,0.189127927576235,0.843667944885174,1.00369916867779,0.726656762603636,0.677066459511839,2.12329289602489,2.03813864437686,0.930343066915049,1.00479792843431,1.45815518557274,1.50911034268072,0.491140985938114,0.486954145894298,0.403258811011211,0.366198148792057
